VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-06-04 15:21:28,2015-06-04 15:48:55,1,1.60,-73.968429565429687,40.770465850830078,1,N,-73.983558654785156,40.750144958496094,1,17,0,0.5,3.55,0,0.3,21.35
2,2015-06-04 15:21:29,2015-06-04 15:46:19,3,2.29,-74.002937316894531,40.749458312988281,1,N,-73.975494384765625,40.761260986328125,1,16,0,0.5,3.36,0,0.3,20.16
1,2015-06-04 15:21:29,2015-06-04 15:23:53,1,.10,-73.99005126953125,40.746788024902344,1,N,-73.988998413085938,40.748287200927734,2,3.5,0,0.5,0,0,0.3,4.3
1,2015-06-04 15:21:30,2015-06-04 15:47:36,1,5.80,-73.8746337890625,40.774097442626953,1,N,-73.944099426269531,40.744941711425781,1,22,0,0.5,4.55,0,0.3,27.35
1,2015-06-04 15:21:30,2015-06-04 15:40:55,1,1.50,-73.978729248046875,40.736568450927734,1,N,-73.995552062988281,40.7493896484375,1,13,0,0.5,2.75,0,0.3,16.55
1,2015-06-04 15:21:30,2015-06-04 15:29:02,1,.80,-73.959907531738281,40.773548126220703,1,N,-73.949806213378906,40.776393890380859,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2015-06-04 15:21:31,2015-06-04 15:50:09,2,2.58,-73.948585510253906,40.77410888671875,1,N,-73.982292175292969,40.773773193359375,1,18.5,0,0.5,3.7,0,0.3,23
1,2015-06-04 15:21:31,2015-06-04 15:27:29,4,1.00,-73.980514526367188,40.785404205322266,1,N,-73.971450805664063,40.796993255615234,2,6,0,0.5,0,0,0.3,6.8
2,2015-06-04 15:21:32,2015-06-04 15:39:42,1,1.10,-73.968231201171875,40.765285491943359,1,N,-73.983482360839844,40.760868072509766,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-04 15:21:33,2015-06-04 15:26:07,6,.70,-73.993415832519531,40.747383117675781,1,N,-73.992240905761719,40.740226745605469,2,5,0,0.5,0,0,0.3,5.8
2,2015-06-04 15:21:34,2015-06-04 15:34:42,5,1.42,-73.994819641113281,40.745529174804688,1,N,-73.992912292480469,40.731670379638672,1,10,0,0.5,3.24,0,0.3,14.04
1,2015-06-04 15:21:35,2015-06-04 15:38:33,1,1.50,-73.96588134765625,40.762321472167969,1,N,-73.957611083984375,40.780437469482422,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-04 15:21:36,2015-06-04 15:40:52,1,1.94,-73.960556030273438,40.765647888183594,1,N,-73.987922668457031,40.765048980712891,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-06-04 15:21:38,2015-06-04 15:27:28,3,1.07,-73.961204528808594,40.769111633300781,1,N,-73.956146240234375,40.781597137451172,1,6,0,0.5,1,0,0.3,7.8
2,2015-06-04 15:21:38,2015-06-04 15:52:37,1,1.96,-73.996772766113281,40.726978302001953,1,N,-73.979255676269531,40.749828338623047,1,18.5,0,0.5,3.86,0,0.3,23.16
1,2015-06-04 15:21:39,2015-06-04 15:29:51,1,1.30,-73.991287231445313,40.755928039550781,1,N,-74.005409240722656,40.751197814941406,1,7.5,0,0.5,2.05,0,0.3,10.35
1,2015-06-04 15:21:40,2015-06-04 15:30:55,1,1.30,-73.967559814453125,40.771541595458984,1,N,-73.971466064453125,40.781848907470703,2,8,0,0.5,0,0,0.3,8.8
2,2015-06-04 15:21:40,2015-06-04 15:51:51,1,8.63,-73.971839904785156,40.756175994873047,1,N,-73.870628356933594,40.773910522460938,1,28,0,0.5,6.87,5.54,0.3,41.21
2,2015-06-04 15:21:40,2015-06-04 15:37:02,2,2.27,-73.963218688964844,40.774898529052734,1,N,-73.960838317871094,40.799770355224609,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-04 15:21:41,2015-06-04 15:24:58,5,.36,-73.97467041015625,40.790611267089844,1,N,-73.973777770996094,40.794422149658203,2,4,0,0.5,0,0,0.3,4.8
2,2015-06-04 15:21:41,2015-06-04 15:47:06,1,2.02,-73.963272094726562,40.770034790039063,1,N,-73.9837646484375,40.780757904052734,1,16,0,0.5,3.36,0,0.3,20.16
1,2015-06-04 15:21:42,2015-06-04 15:39:27,1,1.50,-73.993759155273438,40.752002716064453,1,N,-73.9747314453125,40.757198333740234,2,12,0,0.5,0,0,0.3,12.8
1,2015-06-04 15:21:43,2015-06-04 15:27:04,1,2.80,-73.789878845214844,40.646949768066406,1,N,-73.776420593261719,40.645240783691406,3,9.5,0,0.5,0,0,0.3,10.3
1,2015-06-04 15:21:44,2015-06-04 15:39:53,1,1.10,-74.006149291992188,40.749889373779297,1,N,-73.992515563964844,40.753662109375,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2015-06-04 15:21:44,2015-06-04 15:32:58,1,1.66,-73.976829528808594,40.787975311279297,1,N,-73.986259460449219,40.766708374023438,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-06-04 15:21:45,2015-06-04 15:39:50,1,1.60,-73.977973937988281,40.762397766113281,1,N,-73.988128662109375,40.779422760009766,1,12.5,0,0.5,1.2,0,0.3,14.5
2,2015-06-04 15:21:46,2015-06-04 15:38:07,3,2.16,-73.995964050292969,40.743816375732422,1,N,-74.001335144042969,40.7198486328125,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-04 15:21:47,2015-06-04 15:35:19,1,1.43,-73.955039978027344,40.783370971679688,1,N,-73.968055725097656,40.765506744384766,2,10,0,0.5,0,0,0.3,10.8
2,2015-06-04 15:21:47,2015-06-04 15:39:58,1,1.45,-73.971481323242187,40.782463073730469,1,N,-73.963356018066406,40.769180297851563,2,12,0,0.5,0,0,0.3,12.8
1,2015-06-04 15:21:48,2015-06-04 16:03:52,1,2.60,-73.965133666992188,40.791164398193359,1,N,-73.968414306640625,40.762447357177734,1,24.5,0,0.5,0,0,0.3,25.3
2,2015-06-04 15:21:48,2015-06-04 16:29:24,2,17.89,-73.781990051269531,40.644828796386719,2,N,-73.986351013183594,40.747543334960938,2,52,0,0.5,0,5.54,0.3,58.34
1,2015-06-04 15:21:49,2015-06-04 15:29:49,1,.50,-73.986526489257813,40.742919921875,1,N,-73.98895263671875,40.7481689453125,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-06-04 15:21:50,2015-06-04 15:26:34,1,1.10,-73.963409423828125,40.803573608398438,1,N,-73.9697265625,40.789817810058594,1,6,0,0.5,1.7,0,0.3,8.5
2,2015-06-04 15:21:50,2015-06-04 16:24:46,1,9.27,-73.863487243652344,40.769687652587891,1,N,-73.978538513183594,40.755226135253906,1,40.5,0,0.5,9.37,5.54,0.3,56.21
2,2015-06-04 15:21:51,2015-06-04 15:56:21,2,2.56,-73.993904113769531,40.756687164306641,1,N,-73.995262145996094,40.762065887451172,1,21,0,0.5,4.36,0,0.3,26.16
2,2015-06-04 15:21:51,2015-06-04 16:13:57,1,10.95,-73.870903015136719,40.773773193359375,1,N,-73.978225708007813,40.765373229980469,1,40.5,0,0.5,0,5.54,0.3,46.84
1,2015-06-04 15:21:52,2015-06-04 15:26:38,1,1.00,-73.995353698730469,40.744968414306641,1,N,-74.0081787109375,40.738174438476562,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2015-06-04 15:21:53,2015-06-04 16:01:58,1,2.10,-73.977439880371094,40.789554595947266,1,N,-73.969444274902344,40.767692565917969,2,23,0,0.5,0,0,0.3,23.8
1,2015-06-04 15:21:53,2015-06-04 15:25:06,1,.90,-74.008041381835938,40.739101409912109,1,N,-74.004158020019531,40.729904174804688,1,5,0,0.5,1.15,0,0.3,6.95
2,2015-06-04 15:21:55,2015-06-04 15:30:44,3,1.15,-73.969795227050781,40.789901733398437,1,N,-73.981407165527344,40.777580261230469,1,7.5,0,0.5,2.08,0,0.3,10.38
2,2015-06-04 15:21:55,2015-06-04 16:05:22,3,8.79,-74.002265930175781,40.715049743652344,1,N,-73.955612182617188,40.820308685302734,2,33,0,0.5,0,0,0.3,33.8
1,2015-06-04 15:21:56,2015-06-04 15:27:23,1,.50,-73.955574035644531,40.782615661621094,1,N,-73.947120666503906,40.779922485351563,1,5,0,0.5,1.16,0,0.3,6.96
2,2015-06-04 15:21:56,2015-06-04 15:25:10,1,.60,-73.980308532714844,40.785793304443359,1,N,-73.977371215820313,40.792316436767578,1,4.5,0,0.5,1,0,0.3,6.3
1,2015-06-04 15:21:57,2015-06-04 15:54:16,3,11.10,-73.972267150878906,40.756298065185547,1,N,-73.86187744140625,40.767318725585938,1,33,0,0.5,9.8,5.54,0.3,49.14
1,2015-06-04 15:21:58,2015-06-04 15:44:55,2,3.30,-74.009986877441406,40.714500427246094,1,N,-73.994621276855469,40.750457763671875,1,17,0,0.5,4.45,0,0.3,22.25
2,2015-06-04 15:21:59,2015-06-04 15:41:58,3,5.84,-73.978317260742188,40.785892486572266,1,N,-73.9398193359375,40.852588653564453,1,19.5,0,0.5,0,0,0.3,20.3
1,2015-06-04 15:21:59,2015-06-04 15:26:21,2,.50,-73.991691589355469,40.726253509521484,1,N,-73.998237609863281,40.723590850830078,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-06-04 15:22:00,2015-06-04 16:11:36,6,9.78,-73.980117797851563,40.760631561279297,1,N,-73.870368957519531,40.773506164550781,1,39,0,0.5,8.2,0,0.3,48
2,2015-06-04 15:22:00,2015-06-04 15:25:39,1,1.11,-73.958930969238281,40.790122985839844,1,N,-73.961135864257813,40.80108642578125,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-06-04 15:20:12,2015-06-04 15:43:20,1,1.19,-73.978439331054687,40.752571105957031,1,N,-73.991477966308594,40.750228881835938,1,14,0,0.5,2.96,0,0.3,17.76
2,2015-06-04 15:20:13,2015-06-04 15:26:16,1,.92,-74.013038635253906,40.708175659179688,1,N,-74.008636474609375,40.71875,1,6,0,0.5,0.5,0,0.3,7.3
1,2015-06-04 15:20:14,2015-06-04 15:51:15,4,.00,-74.0050048828125,40.735858917236328,1,N,-73.991279602050781,40.744960784912109,2,18,0,0.5,0,0,0.3,18.8
2,2015-06-04 15:20:15,2015-06-04 15:32:16,1,1.37,-74.002937316894531,40.723670959472656,1,N,-73.990333557128906,40.731647491455078,1,9,0,0.5,1.96,0,0.3,11.76
2,2015-06-04 15:20:16,2015-06-04 15:34:44,1,1.46,-74.005348205566406,40.737030029296875,1,N,-74.008033752441406,40.748279571533203,1,10.5,0,0.5,1,0,0.3,12.3
1,2015-06-04 15:20:17,2015-06-04 15:31:24,1,1.40,-73.976692199707031,40.755947113037109,1,N,-73.963645935058594,40.774208068847656,2,9,0,0.5,0,0,0.3,9.8
1,2015-06-04 15:20:17,2015-06-04 15:40:40,2,1.20,-73.985740661621094,40.75189208984375,1,N,-73.973648071289063,40.762546539306641,1,12.5,0,0.5,3.3,0,0.3,16.6
2,2015-06-04 15:20:18,2015-06-04 15:42:25,2,1.96,-73.991653442382813,40.749855041503906,1,N,-73.980308532714844,40.767467498779297,2,14,0,0.5,0,0,0.3,14.8
1,2015-06-04 15:20:19,2015-06-04 15:28:47,1,2.20,-73.998634338378906,40.717029571533203,1,N,-73.9810791015625,40.689056396484375,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-06-04 15:20:20,2015-06-04 15:42:23,1,1.24,-73.975944519042969,40.749160766601563,1,N,-73.987045288085938,40.755664825439453,2,12,0,0.5,0,0,0.3,12.8
1,2015-06-04 15:20:21,2015-06-04 15:36:57,1,1.60,-73.985671997070313,40.752021789550781,1,N,-73.984466552734375,40.769744873046875,1,11.5,0,0.5,2.45,0,0.3,14.75
1,2015-06-04 15:20:21,2015-06-04 16:05:56,1,4.10,-73.960662841796875,40.797405242919922,1,N,-73.995071411132813,40.749927520751953,1,28.5,0,0.5,5.85,0,0.3,35.15
1,2015-06-04 15:20:21,2015-06-04 15:54:03,1,1.30,-73.990226745605469,40.731826782226563,1,N,-73.989028930664062,40.748149871826172,2,19.5,0,0.5,0,0,0.3,20.3
2,2015-06-04 15:20:19,2015-06-04 15:31:19,1,3.38,-74.000015258789063,40.761325836181641,1,N,-74.014381408691406,40.717453002929688,1,12.5,0,0.5,2.66,0,0.3,15.96
1,2015-06-04 15:20:22,2015-06-04 15:41:29,1,2.90,-73.986030578613281,40.777580261230469,1,N,-73.949722290039062,40.780311584472656,1,14.5,0,0.5,1,0,0.3,16.3
2,2015-06-04 15:20:22,2015-06-04 15:26:54,1,.94,-74.010299682617188,40.720386505126953,1,N,-74.004066467285156,40.725578308105469,1,6,0,0.5,1.36,0,0.3,8.16
2,2015-06-04 15:20:22,2015-06-04 15:38:08,1,1.10,-73.996345520019531,40.763217926025391,1,N,-73.977943420410156,40.755550384521484,1,11.5,0,0.5,1,0,0.3,13.3
2,2015-06-04 15:20:23,2015-06-04 15:33:15,1,2.51,-73.992103576660156,40.769256591796875,1,N,-73.967308044433594,40.790237426757813,2,11,0,0.5,0,0,0.3,11.8
1,2015-06-04 15:20:24,2015-06-04 15:33:54,1,1.00,-73.979240417480469,40.752857208251953,1,N,-73.970382690429688,40.764633178710937,2,9,0,0.5,0,0,0.3,9.8
2,2015-06-04 15:20:24,2015-06-04 15:25:22,1,.62,-73.980781555175781,40.782421112060547,1,N,-73.975250244140625,40.780258178710938,1,5,0,0.5,1,0,0.3,6.8
2,2015-06-04 15:20:25,2015-06-04 15:33:10,1,1.31,-73.971099853515625,40.758808135986328,1,N,-73.987174987792969,40.753646850585938,2,9,0,0.5,0,0,0.3,9.8
1,2015-06-04 15:20:25,2015-06-04 15:22:24,1,.20,-73.994682312011719,40.689453125,1,N,-73.993316650390625,40.692348480224609,3,3.5,0,0.5,0,0,0.3,4.3
2,2015-06-04 15:20:26,2015-06-04 15:30:51,1,.91,-73.959114074707031,40.775096893310547,1,N,-73.971397399902344,40.782466888427734,1,8,0,0.5,1.76,0,0.3,10.56
2,2015-06-04 15:20:26,2015-06-04 15:32:36,2,1.17,-73.956947326660156,40.777580261230469,1,N,-73.968673706054688,40.764701843261719,2,9,0,0.5,0,0,0.3,9.8
1,2015-06-04 15:20:27,2015-06-04 15:20:29,1,.00,-74.004615783691406,40.742172241210937,1,N,-74.004615783691406,40.742172241210937,1,2.5,0,0.5,6.08,0,0.3,9.38
1,2015-06-04 15:20:28,2015-06-04 15:59:02,1,3.00,-74.000068664550781,40.723766326904297,1,N,-73.992218017578125,40.755168914794922,1,23.5,0,0.5,7.29,0,0.3,31.59
1,2015-06-04 15:20:29,2015-06-04 15:47:52,1,2.60,-73.957939147949219,40.780658721923828,1,N,-73.979232788085938,40.766929626464844,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2015-06-04 15:20:29,2015-06-04 15:28:39,2,1.37,-73.964828491210937,40.791618347167969,1,N,-73.979896545410156,40.780441284179688,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2015-06-04 15:20:30,2015-06-04 15:25:30,1,.71,-73.950752258300781,40.774848937988281,1,N,-73.951217651367188,40.782569885253906,1,5,0,0.5,1.16,0,0.3,6.96
2,2015-06-04 15:20:27,2015-06-04 15:42:08,4,1.18,-73.990821838378906,40.755992889404297,1,N,-73.981582641601562,40.746967315673828,2,13.5,0,0.5,0,0,0.3,14.3
2,2015-06-04 15:20:31,2015-06-04 15:30:40,1,.44,-73.972702026367188,40.757785797119141,1,N,-73.969581604003906,40.763675689697266,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2015-06-04 15:20:32,2015-06-04 15:31:32,5,1.53,-73.776702880859375,40.645355224609375,1,N,-73.969017028808594,40.78582763671875,2,9,0,0.5,0,0,0.3,9.8
2,2015-06-04 15:20:33,2015-06-04 15:22:17,1,.44,-74.008155822753906,40.737800598144531,1,N,-74.007476806640625,40.732948303222656,2,3.5,0,0.5,0,0,0.3,4.3
1,2015-06-04 15:20:33,2015-06-04 15:29:10,2,1.40,-73.970123291015625,40.7996826171875,1,N,-73.982063293457031,40.781761169433594,2,8,0,0.5,0,0,0.3,8.8
2,2015-06-04 15:20:35,2015-06-04 15:45:58,1,1.24,-73.99005126953125,40.734531402587891,1,N,-73.98199462890625,40.750137329101563,2,15,0,0.5,0,0,0.3,15.8
2,2015-06-04 15:20:30,2015-06-04 15:48:18,1,5.52,-73.983161926269531,40.781795501708984,1,N,-74.015701293945313,40.711650848388672,2,22.5,0,0.5,0,0,0.3,23.3
2,2015-06-04 15:20:36,2015-06-04 15:42:26,1,1.82,-73.991676330566406,40.750423431396484,1,N,-73.970947265625,40.763923645019531,2,14,0,0.5,0,0,0.3,14.8
2,2015-06-04 15:20:36,2015-06-04 15:27:00,2,1.18,-73.990089416503906,40.767154693603516,1,N,-73.981315612792969,40.781028747558594,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-06-04 15:21:36,2015-06-04 15:49:22,1,1.96,-73.94696044921875,40.772575378417969,1,N,-73.969711303710938,40.761356353759766,1,17,0,0.5,4.45,0,0.3,22.25
2,2015-06-04 15:21:37,2015-06-04 15:30:09,2,1.05,-73.999748229980469,40.718288421630859,1,N,-73.997299194335938,40.729984283447266,2,7,0,0.5,0,0,0.3,7.8
2,2015-06-04 15:21:38,2015-06-04 16:06:18,1,14.73,0,0,2,N,0,0,1,52,0,0.5,15.84,0,0.3,68.64
2,2015-06-04 15:21:38,2015-06-04 15:37:20,6,1.41,-73.964515686035156,40.773136138916016,1,N,-73.963043212890625,40.758186340332031,1,10.5,0,0.5,1,0,0.3,12.3
1,2015-06-04 15:21:39,2015-06-04 16:39:27,1,16.40,-73.986030578613281,40.740764617919922,2,N,-73.786361694335937,40.644336700439453,1,52,0,0.5,8,5.54,0.3,66.34
1,2015-06-04 15:21:40,2015-06-04 15:40:11,1,1.60,-73.953277587890625,40.788410186767578,1,Y,-73.964950561523438,40.768180847167969,2,12.5,0,0.5,0,0,0.3,13.3
1,2015-06-04 15:21:40,2015-06-04 15:59:11,1,9.60,-73.994178771972656,40.750728607177734,1,N,-74.013847351074219,40.634788513183594,1,32.5,0,0.5,7.76,5.54,0.3,46.6
1,2015-06-04 15:21:41,2015-06-04 15:39:34,1,1.60,-73.95562744140625,40.773551940917969,1,N,-73.9796142578125,40.783641815185547,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-04 15:21:41,2015-06-04 15:55:31,6,4.25,-73.973037719726563,40.785255432128906,1,N,-74.005058288574219,40.740966796875,1,23,0,0.5,3,0,0.3,26.8
1,2015-06-04 15:21:42,2015-06-04 15:35:08,1,1.50,-73.996742248535156,40.737133026123047,1,N,-74.008209228515625,40.748752593994141,1,10,0,0.5,2.15,0,0.3,12.95
2,2015-06-04 15:21:43,2015-06-04 15:25:58,2,.76,-73.973472595214844,40.763809204101562,1,N,-73.980300903320313,40.754451751708984,1,5,0,0.5,1.16,0,0.3,6.96
1,2015-06-04 15:21:43,2015-06-04 15:26:05,2,.50,-73.947296142578125,40.783317565917969,1,N,-73.95281982421875,40.776565551757813,1,5,0,0.5,1.15,0,0.3,6.95
1,2015-06-04 15:21:44,2015-06-04 15:52:49,1,5.10,-73.991630554199219,40.729740142822266,1,N,-73.986457824707031,40.780567169189453,1,21.5,0,0.5,3,0,0.3,25.3
2,2015-06-04 15:21:45,2015-06-04 15:42:36,2,1.64,-73.9656982421875,40.774288177490234,1,N,-73.9832763671875,40.767910003662109,1,13,0,0.5,3.45,0,0.3,17.25
1,2015-06-04 15:21:46,2015-06-04 15:38:53,1,.70,-73.965568542480469,40.759586334228516,1,N,-73.972160339355469,40.755149841308594,2,11,0,0.5,0,0,0.3,11.8
1,2015-06-04 15:21:47,2015-06-04 15:37:12,1,1.10,-73.978645324707031,40.761722564697266,1,N,-73.995552062988281,40.764736175537109,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2015-06-04 15:21:47,2015-06-04 15:48:04,5,6.18,-73.961929321289062,40.776260375976562,1,N,-73.995124816894531,40.725101470947266,1,23.5,0,0.5,1.7,0,0.3,26
2,2015-06-04 15:21:48,2015-06-04 15:31:02,1,.79,-74.00396728515625,40.741909027099609,1,N,-73.995376586914063,40.74945068359375,1,7.5,0,0.5,2.49,0,0.3,10.79
1,2015-06-04 15:21:48,2015-06-04 15:48:19,4,1.60,-73.970306396484375,40.789234161376953,1,N,-73.962799072265625,40.774787902832031,1,16,0,0.5,3.36,0,0.3,20.16
1,2015-06-04 15:21:49,2015-06-04 15:37:46,2,1.70,-74.007431030273437,40.726726531982422,1,N,-73.99481201171875,40.750217437744141,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-06-04 15:21:49,2015-06-04 16:34:49,1,15.90,-73.97882080078125,40.744731903076172,2,N,-73.783645629882813,40.643630981445313,2,52,0,0.5,0,5.63,0.3,58.43
2,2015-06-04 15:21:50,2015-06-04 15:33:55,5,.76,-73.978813171386719,40.762409210205078,1,N,-73.975311279296875,40.755149841308594,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2015-06-04 15:21:51,2015-06-04 15:36:54,6,5.27,-73.926979064941406,40.865711212158203,1,N,-73.946792602539062,40.806198120117188,2,18,0,0.5,0,0,0.3,18.8
2,2015-06-04 15:21:51,2015-06-04 15:32:23,1,1.44,-73.973312377929688,40.757129669189453,1,N,-73.986701965332031,40.740028381347656,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2015-06-04 15:21:52,2015-06-04 15:29:13,6,.46,-73.984367370605469,40.745845794677734,1,N,-73.981285095214844,40.751262664794922,1,6,0,0.5,2,0,0.3,8.8
2,2015-06-04 15:21:52,2015-06-04 15:40:22,1,1.48,-73.982276916503906,40.768348693847656,1,N,-73.978584289550781,40.752231597900391,2,12,0,0.5,0,0,0.3,12.8
1,2015-06-04 15:21:53,2015-06-04 15:25:52,1,.50,-74.015998840332031,40.711185455322266,1,N,-74.012596130371094,40.717720031738281,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2015-06-04 15:21:54,2015-06-04 15:35:04,1,1.70,-73.982574462890625,40.731288909912109,1,N,-74.005470275878906,40.727573394775391,1,10.5,0,0.5,1.5,0,0.3,12.8
1,2015-06-04 15:21:55,2015-06-04 15:32:21,3,2.00,-74.013984680175781,40.712753295898437,1,N,-74.006385803222656,40.739151000976563,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-06-04 15:21:56,2015-06-04 16:22:22,1,17.50,-73.781967163085938,40.644626617431641,2,N,-73.983833312988281,40.746135711669922,2,52,0,0.5,0,5.54,0.3,58.34
2,2015-06-04 15:21:56,2015-06-04 15:36:33,2,1.27,-73.985649108886719,40.75872802734375,1,N,-73.98309326171875,40.750808715820312,2,9,0,0.5,0,0,0.3,9.8
2,2015-06-04 15:21:57,2015-06-04 15:28:25,1,.89,-74.000343322753906,40.72723388671875,1,N,-74.001609802246094,40.737422943115234,1,6,0,0.5,1.36,0,0.3,8.16
2,2015-06-04 15:21:58,2015-06-04 15:32:47,1,1.94,-73.986671447753906,40.761520385742187,1,N,-73.978347778320312,40.786281585693359,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-06-04 15:21:58,2015-06-04 15:26:39,1,.60,-73.975761413574219,40.735786437988281,1,N,-73.985519409179688,40.738605499267578,1,5,0,0.5,1.16,0,0.3,6.96
1,2015-06-04 15:21:59,2015-06-04 15:30:08,1,.60,-73.967803955078125,40.76580810546875,1,N,-73.974906921386719,40.761425018310547,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-06-04 15:22:00,2015-06-04 15:48:52,2,2.30,-73.947013854980469,40.772480010986328,1,N,-73.977302551269531,40.787677764892578,1,16.5,0,0.5,0,0,0.3,17.3
1,2015-06-04 15:22:00,2015-06-04 15:29:14,2,.70,-73.980155944824219,40.759445190429688,1,N,-73.991134643554687,40.765193939208984,1,6,0,0.5,1.7,0,0.3,8.5
2,2015-06-04 15:22:01,2015-06-04 15:39:19,2,4.27,-73.948501586914062,40.774013519287109,1,N,-73.977363586425781,40.723453521728516,1,16.5,0,0.5,1,0,0.3,18.3
2,2015-06-04 15:21:36,2015-06-04 15:41:13,1,1.80,-73.982444763183594,40.768325805664063,1,N,-73.958564758300781,40.766326904296875,1,13,0,0.5,3.2,0,0.3,17
2,2015-06-04 15:21:37,2015-06-04 15:47:54,1,1.51,-73.985404968261719,40.741382598876953,1,N,-73.971282958984375,40.76092529296875,2,15.5,0,0.5,0,0,0.3,16.3
1,2015-06-04 15:21:38,2015-06-04 15:47:11,1,2.00,-73.980949401855469,40.76470947265625,1,N,-73.95697021484375,40.764961242675781,1,16,0,0.5,5,0,0.3,21.8
2,2015-06-04 15:21:39,2015-06-04 15:40:16,1,4.00,-73.984031677246094,40.743251800537109,1,N,-74.001319885253906,40.710010528564453,2,17,0,0.5,0,0,0.3,17.8
1,2015-06-04 15:21:39,2015-06-04 15:41:26,1,1.40,-73.989158630371094,40.736068725585937,1,N,-73.994651794433594,40.750194549560547,1,13,0,0.5,2.75,0,0.3,16.55
2,2015-06-04 15:21:40,2015-06-04 15:38:41,1,1.40,-73.96795654296875,40.762760162353516,1,N,-73.972496032714844,40.746257781982422,2,11,0,0.5,0,0,0.3,11.8
2,2015-06-04 15:21:40,2015-06-04 15:38:56,1,2.90,-74.01422119140625,40.713150024414063,1,N,-73.996261596679687,40.740390777587891,2,14,0,0.5,0,0,0.3,14.8
1,2015-06-04 15:21:41,2015-06-04 15:38:35,1,.50,-73.980705261230469,40.733974456787109,1,N,-73.975341796875,40.741313934326172,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-06-04 15:21:41,2015-06-04 15:30:46,1,.90,-73.97833251953125,40.752517700195312,1,N,-73.964576721191406,40.753715515136719,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-06-04 15:21:42,2015-06-04 15:32:39,5,.47,-73.952171325683594,40.777324676513672,1,N,-73.959213256835938,40.780376434326172,1,8,0,0.5,2,0,0.3,10.8
1,2015-06-04 15:21:43,2015-06-04 15:31:38,3,2.00,-74.014083862304688,40.713821411132813,1,N,-74.005859375,40.740184783935547,1,9.5,0,0.5,1,0,0.3,11.3
1,2015-06-04 15:21:43,2015-06-04 15:41:56,1,1.20,-73.987648010253906,40.760444641113281,1,N,-73.977012634277344,40.750171661376953,1,12.5,0,0.5,2.22,0,0.3,15.52
1,2015-06-04 15:21:44,2015-06-04 15:23:38,1,.70,-73.955352783203125,40.768512725830078,1,N,-73.948631286621094,40.777912139892578,2,4,0,0.5,0,0,0.3,4.8
1,2015-06-04 15:21:45,2015-06-04 15:43:47,2,2.40,-73.95196533203125,40.784481048583984,1,N,-73.9605712890625,40.75750732421875,1,14.5,0,0.5,3,0,0.3,18.3
1,2015-06-04 15:21:46,2015-06-04 15:31:11,1,1.20,-73.991409301757812,40.750232696533203,1,N,-73.991973876953125,40.737190246582031,1,7.5,0,0.5,2,0,0.3,10.3
1,2015-06-04 15:21:47,2015-06-04 15:39:09,1,6.30,-73.975387573242187,40.745326995849609,1,N,-74.010025024414063,40.7203369140625,1,20.5,0,0.5,2,0,0.3,23.3
2,2015-06-04 15:21:47,2015-06-04 15:30:49,2,1.44,-73.955047607421875,40.789432525634766,1,N,-73.954551696777344,40.774036407470703,1,8,0,0.5,1,0,0.3,9.8
2,2015-06-04 15:21:48,2015-06-04 15:37:12,1,2.77,-73.972381591796875,40.765220642089844,1,N,-73.994049072265625,40.732101440429687,2,12.5,0,0.5,0,0,0.3,13.3
1,2015-06-04 15:21:48,2015-06-04 15:32:28,1,1.10,-73.955848693847656,40.768680572509766,1,N,-73.969520568847656,40.763626098632812,1,8,0,0.5,2,0,0.3,10.8
1,2015-06-04 15:21:49,2015-06-04 15:43:50,1,.90,-73.989280700683594,40.736064910888672,1,N,-73.982650756835938,40.748050689697266,1,13.5,0,0.5,2.15,0,0.3,16.45
